Date,Open,High,Low,Close,Adj Close,Volume
2024-02-26,17396.740234375,17460.529296875,17396.400390625,17423.23046875,17423.23046875,53156400
2024-02-27,17431.369140625,17563.41015625,17428.169921875,17556.490234375,17556.490234375,59725400
2024-02-28,17569.609375,17605.609375,17552.98046875,17601.220703125,17601.220703125,56644500
2024-02-29,17634.609375,17742.48046875,17620.109375,17678.189453125,17678.189453125,102738500
2024-03-01,17793.470703125,17816.51953125,17690.890625,17735.0703125,17735.0703125,85782600
2024-03-04,17743.439453125,17756.390625,17684.73046875,17716.169921875,17716.169921875,1220700
2024-03-05,17682.779296875,17746.5703125,17643.109375,17698.400390625,17698.400390625,74178400
2024-03-06,17685.919921875,17745.16015625,17682.509765625,17716.7109375,17716.7109375,91487700
2024-03-07,17648.890625,17879.109375,17619.400390625,17842.849609375,17842.849609375,86702800
2024-03-08,17849.849609375,17860.509765625,17795.130859375,17814.509765625,17814.509765625,67940300
2024-03-11,17690.94921875,17750.720703125,17662.55078125,17746.26953125,17746.26953125,66646400
2024-03-12,17810.150390625,17973.220703125,17746.890625,17965.109375,17965.109375,91388300
2024-03-13,17984.5,18001.419921875,17939.560546875,17961.380859375,17961.380859375,92880500
2024-03-14,18002.970703125,18039.05078125,17899.9296875,17942.0390625,17942.0390625,93590600
2024-03-15,17938.140625,18038.109375,17926.720703125,17936.650390625,17936.650390625,202910600
2024-03-18,17936.310546875,18015.490234375,17902.919921875,17932.6796875,17932.6796875,63024300
2024-03-19,17932.1796875,17998.0390625,17914.1796875,17987.490234375,17987.490234375,73421100
2024-03-20,17987.91015625,18044.490234375,17955.689453125,18015.130859375,18015.130859375,61711000
2024-03-21,18019.859375,18179.810546875,18019.859375,18179.25,18179.25,79118500
2024-03-22,18175.080078125,18225.970703125,18140.990234375,18205.939453125,18205.939453125,68616300
2024-03-25,18206.359375,18285.580078125,18176.849609375,18261.310546875,18261.310546875,53804600
2024-03-26,18262.109375,18411.98046875,18256.810546875,18384.349609375,18384.349609375,58786600
2024-03-27,18385.169921875,18511.169921875,18385.169921875,18477.08984375,18477.08984375,66344700
2024-03-28,18477.400390625,18513.830078125,18468.869140625,18492.490234375,18492.490234375,75716300
2024-04-02,18492.359375,18567.16015625,18275.939453125,18283.130859375,18283.130859375,82077300
2024-04-03,18281.8203125,18376.080078125,18281.8203125,18367.720703125,18367.720703125,76334900
2024-04-04,18366.369140625,18427.4296875,18340.240234375,18403.130859375,18403.130859375,62521400
2024-04-05,18401.830078125,18401.830078125,18088.029296875,18175.0390625,18175.0390625,77046500
2024-04-08,18163.390625,18326.369140625,18163.390625,18318.970703125,18318.970703125,61073600
2024-04-09,18318.400390625,18318.509765625,18058.220703125,18076.689453125,18076.689453125,65276400
2024-04-10,18078.890625,18239.5,17975.83984375,18097.30078125,18097.30078125,83348200
2024-04-11,18096.509765625,18101.310546875,17864.689453125,17954.48046875,17954.48046875,84365100
2024-04-12,17965.94921875,18162.560546875,17860.73046875,17930.3203125,17930.3203125,78993900
2024-04-15,17937.619140625,18191.94921875,17937.619140625,18026.580078125,18026.580078125,65138500
2024-04-16,18022.169921875,18022.689453125,17713.5,17766.23046875,17766.23046875,73217300
2024-04-17,17764.029296875,17907.580078125,17731.7890625,17770.01953125,17770.01953125,55970700
2024-04-18,17775.41015625,17863.3203125,17716.919921875,17837.400390625,17837.400390625,60700500
2024-04-19,17834.830078125,17834.869140625,17626.900390625,17737.359375,17737.359375,79447700
2024-04-22,17738.0390625,17889.470703125,17738.0390625,17860.80078125,17860.80078125,62454400
2024-04-23,17861.19921875,18144.66015625,17861.19921875,18137.650390625,18137.650390625,68529200
2024-04-24,18140.189453125,18226.3203125,18060.259765625,18088.69921875,18088.69921875,75104600
2024-04-25,18088.169921875,18100.75,17795.9609375,17917.279296875,17917.279296875,101517300
2024-04-26,17920.73046875,18199.7109375,17920.73046875,18161.009765625,18161.009765625,76008600
2024-04-29,18162.150390625,18235.80078125,18103.4296875,18118.3203125,18118.3203125,77251000
2024-04-30,18119.9296875,18153.689453125,17920.720703125,17932.169921875,17932.169921875,88206200
2024-05-02,17935.779296875,17981.0390625,17875.98046875,17896.5,17896.5,71332200
2024-05-03,17900.150390625,18105.8203125,17900.01953125,18001.599609375,18001.599609375,71259900
2024-05-06,18001.130859375,18199.150390625,18001.130859375,18175.2109375,18175.2109375,46036600
2024-05-07,18175.2109375,18442.400390625,18175.2109375,18430.05078125,18430.05078125,85365200
2024-05-08,18430.25,18542.099609375,18427.259765625,18498.380859375,18498.380859375,74222500
2024-05-09,18498.08984375,18699.2890625,18488.0390625,18686.599609375,18686.599609375,53613600
2024-05-10,18686.849609375,18845.859375,18686.849609375,18772.849609375,18772.849609375,87914100
2024-05-13,18773.240234375,18799.76953125,18706.080078125,18742.220703125,18742.220703125,66373100
2024-05-14,18735.83984375,18748.759765625,18629.029296875,18716.419921875,18716.419921875,73288600
2024-05-15,18719.810546875,18892.919921875,18719.810546875,18869.359375,18869.359375,81628700
2024-05-16,18874.849609375,18890.779296875,18716.330078125,18738.810546875,18738.810546875,76322100
2024-05-17,18713.25,18724.01953125,18627.91015625,18704.419921875,18704.419921875,75994100
2024-05-20,18710.130859375,18804.0,18710.130859375,18768.9609375,18768.9609375,41185400
2024-05-21,18768.640625,18768.640625,18638.140625,18726.759765625,18726.759765625,65727800
2024-05-22,18731.650390625,18731.650390625,18642.19921875,18680.19921875,18680.19921875,57984200
2024-05-23,18682.48046875,18766.6796875,18639.169921875,18691.3203125,18691.3203125,63719300
2024-05-24,18687.599609375,18706.650390625,18515.83984375,18693.369140625,18693.369140625,53855900
2024-05-27,18703.130859375,18775.130859375,18680.810546875,18774.7109375,18774.7109375,37335400
2024-05-28,18775.55078125,18855.05078125,18635.0390625,18677.869140625,18677.869140625,52670400
2024-05-29,18677.69921875,18677.69921875,18438.009765625,18473.2890625,18473.2890625,59553600
2024-05-30,18465.470703125,18531.849609375,18394.4296875,18496.7890625,18496.7890625,52348300
2024-05-31,18495.220703125,18542.26953125,18426.720703125,18497.939453125,18497.939453125,144013800
2024-06-03,18503.7890625,18697.08984375,18503.7890625,18608.16015625,18608.16015625,54181600
2024-06-04,18608.30078125,18608.30078125,18365.529296875,18405.640625,18405.640625,81414800
2024-06-05,18406.060546875,18624.359375,18406.060546875,18575.939453125,18575.939453125,63882100
2024-06-06,18576.580078125,18784.650390625,18576.580078125,18652.669921875,18652.669921875,60878800
2024-06-07,18649.080078125,18649.080078125,18424.599609375,18557.26953125,18557.26953125,61383200
2024-06-10,18550.330078125,18550.330078125,18359.419921875,18494.890625,18494.890625,53451600
2024-06-11,18497.849609375,18543.0390625,18281.560546875,18369.939453125,18369.939453125,63755500
2024-06-12,18368.51953125,18651.69921875,18368.51953125,18630.859375,18630.859375,61490000
2024-06-13,18632.009765625,18632.009765625,18253.419921875,18265.6796875,18265.6796875,72490900
2024-06-14,18267.6796875,18304.7890625,17951.169921875,18002.01953125,18002.01953125,92522600
2024-06-17,18008.23046875,18149.330078125,17969.5390625,18068.2109375,18068.2109375,57818800
2024-06-18,18073.439453125,18214.19921875,18073.240234375,18131.970703125,18131.970703125,50843000
2024-06-19,18131.349609375,18148.009765625,18055.630859375,18067.91015625,18067.91015625,52036900
2024-06-20,18068.669921875,18254.1796875,18068.580078125,18254.1796875,18254.1796875,59523600
2024-06-21,18254.5703125,18257.939453125,18090.0390625,18163.51953125,18163.51953125,154535300
2024-06-24,18165.5390625,18354.7109375,18165.5390625,18325.580078125,18325.580078125,61738700
2024-06-25,18300.419921875,18307.609375,18075.75,18177.619140625,18177.619140625,54133500
2024-06-26,18176.80078125,18363.390625,18045.5390625,18155.240234375,18155.240234375,56452300
2024-06-27,18154.970703125,18265.51953125,18141.279296875,18210.55078125,18210.55078125,54448500
2024-06-28,18211.970703125,18352.650390625,18198.099609375,18235.44921875,18235.44921875,64588100
